ID	text,image	text,image	text,image
17525	neutral,positive	neutral,positive	neutral,neutral
17526	positive,positive	neutral,neutral	positive,positive
17527	neutral,neutral	positive,positive	negative,negative
17528	positive,positive	positive,positive	neutral,neutral
17529	neutral,neutral	positive,positive	positive,positive
17530	positive,positive	positive,positive	positive,positive
17531	positive,positive	positive,positive	positive,positive
17532	positive,positive	positive,positive	positive,positive
17533	neutral,negative	positive,positive	positive,neutral
17534	negative,negative	positive,positive	neutral,positive
17535	negative,negative	negative,negative	neutral,neutral
17536	positive,positive	positive,positive	positive,positive
17538	positive,positive	positive,positive	positive,positive
17539	positive,positive	positive,positive	neutral,positive
17540	neutral,neutral	positive,neutral	positive,positive
17541	positive,neutral	positive,positive	neutral,negative
17542	positive,positive	positive,positive	neutral,positive
17543	neutral,neutral	positive,positive	positive,positive
17544	positive,positive	positive,positive	positive,positive
17545	neutral,neutral	neutral,neutral	neutral,neutral
17546	positive,positive	negative,negative	negative,negative
17547	neutral,positive	neutral,neutral	neutral,positive
17548	positive,positive	positive,positive	neutral,neutral
17549	positive,positive	positive,positive	positive,positive
17551	neutral,neutral	negative,negative	positive,neutral
17552	positive,neutral	positive,positive	positive,positive
17553	negative,negative	positive,positive	positive,positive
17554	positive,positive	positive,neutral	positive,positive
17555	positive,neutral	neutral,neutral	positive,neutral
17556	neutral,neutral	positive,positive	neutral,positive
17557	positive,positive	positive,positive	positive,positive
17558	positive,positive	negative,negative	neutral,positive
17559	positive,positive	positive,positive	neutral,neutral
17560	positive,positive	positive,positive	positive,neutral
17561	positive,positive	positive,positive	neutral,neutral
17562	positive,positive	positive,positive	positive,positive
17564	neutral,positive	negative,negative	positive,positive
17565	positive,positive	neutral,positive	positive,positive
17566	neutral,neutral	positive,positive	positive,positive
17567	neutral,positive	positive,neutral	neutral,negative
17568	neutral,neutral	neutral,negative	positive,neutral
17569	neutral,positive	neutral,neutral	positive,positive
17570	positive,positive	positive,positive	neutral,neutral
17571	positive,neutral	positive,neutral	neutral,neutral
17572	positive,negative	neutral,positive	positive,positive
17573	neutral,neutral	positive,positive	positive,positive
17574	negative,neutral	positive,positive	positive,positive
17575	positive,positive	neutral,neutral	negative,negative
17576	positive,neutral	positive,positive	positive,neutral
17577	positive,positive	positive,positive	positive,positive
17578	neutral,positive	neutral,neutral	neutral,positive
17579	neutral,neutral	positive,neutral	positive,positive
17580	positive,positive	positive,positive	positive,positive
17581	positive,positive	neutral,positive	positive,positive
17582	neutral,neutral	positive,neutral	positive,positive
17583	positive,positive	positive,positive	neutral,neutral
17584	positive,positive	negative,positive	neutral,neutral
17585	neutral,negative	neutral,neutral	positive,positive
17586	positive,negative	positive,positive	neutral,positive
17587	positive,positive	positive,neutral	positive,neutral
17588	neutral,neutral	positive,positive	positive,positive
17589	negative,negative	positive,positive	positive,positive
17590	positive,positive	positive,positive	positive,positive
17591	positive,positive	positive,positive	positive,positive
17592	neutral,neutral	positive,positive	negative,negative
17593	neutral,neutral	positive,positive	positive,positive
17594	positive,positive	positive,positive	neutral,neutral
17595	positive,positive	positive,positive	positive,positive
17596	neutral,positive	positive,positive	positive,positive
17597	neutral,neutral	positive,positive	neutral,neutral
17598	neutral,neutral	neutral,positive	positive,positive
17599	neutral,neutral	positive,positive	positive,positive
17600	neutral,neutral	neutral,negative	neutral,neutral
17601	positive,positive	neutral,neutral	neutral,neutral
17602	neutral,neutral	neutral,neutral	positive,positive
17603	positive,positive	positive,positive	positive,positive
17604	neutral,positive	positive,positive	neutral,neutral
17605	positive,positive	neutral,positive	positive,positive
17606	neutral,positive	positive,positive	positive,positive
17607	positive,positive	positive,positive	neutral,positive
17608	neutral,positive	neutral,neutral	neutral,positive
17609	neutral,positive	neutral,positive	positive,positive
17610	positive,positive	positive,negative	positive,positive
17611	positive,positive	neutral,neutral	neutral,negative
17612	neutral,positive	positive,neutral	neutral,positive
17613	positive,positive	neutral,neutral	negative,positive
17614	neutral,neutral	neutral,neutral	neutral,neutral
17615	neutral,negative	neutral,neutral	positive,positive
17616	neutral,positive	positive,positive	positive,positive
17617	neutral,neutral	neutral,neutral	neutral,neutral
17618	positive,positive	positive,positive	neutral,positive
17619	positive,positive	neutral,positive	positive,positive
17620	positive,neutral	positive,neutral	positive,neutral
17621	positive,positive	positive,neutral	positive,positive
17622	neutral,positive	neutral,positive	positive,positive
17623	positive,neutral	positive,neutral	neutral,neutral
17624	positive,neutral	positive,positive	positive,neutral
17625	neutral,neutral	neutral,neutral	neutral,positive
17626	positive,positive	positive,positive	neutral,neutral
17627	neutral,positive	positive,positive	positive,positive
17628	positive,positive	positive,positive	positive,positive
17629	positive,positive	neutral,positive	positive,positive
17630	positive,positive	neutral,positive	positive,positive
17631	neutral,negative	positive,positive	positive,positive
17632	positive,positive	positive,positive	positive,positive
17633	positive,positive	neutral,neutral	positive,positive
17634	positive,positive	positive,positive	positive,positive
17635	positive,positive	positive,neutral	positive,positive
17636	neutral,neutral	neutral,positive	neutral,neutral
17637	negative,neutral	positive,positive	neutral,neutral
17638	positive,positive	neutral,negative	positive,neutral
17639	neutral,neutral	positive,positive	positive,positive
17640	positive,positive	positive,positive	positive,positive
17641	neutral,neutral	neutral,neutral	neutral,negative
17642	neutral,positive	neutral,positive	neutral,neutral
17643	neutral,positive	negative,neutral	positive,positive
17644	positive,neutral	neutral,positive	positive,positive
17645	neutral,neutral	positive,negative	positive,positive
17646	positive,positive	neutral,neutral	neutral,neutral
17647	neutral,neutral	neutral,neutral	neutral,neutral
17648	positive,positive	positive,positive	positive,positive
17649	positive,positive	neutral,neutral	neutral,neutral
17650	neutral,neutral	neutral,neutral	neutral,neutral
17651	positive,positive	positive,positive	positive,positive
17652	positive,positive	neutral,neutral	neutral,negative
17653	positive,negative	positive,negative	positive,positive
17654	positive,positive	neutral,neutral	negative,neutral
17655	positive,positive	positive,neutral	positive,neutral
17656	positive,positive	positive,positive	neutral,neutral
17657	neutral,positive	positive,positive	positive,positive
17658	positive,positive	neutral,neutral	positive,positive
17659	neutral,neutral	positive,neutral	positive,negative
17660	positive,positive	positive,positive	positive,positive
17661	positive,positive	positive,positive	positive,positive
17662	positive,positive	neutral,positive	positive,positive
17663	neutral,negative	positive,negative	neutral,neutral
17664	neutral,positive	positive,positive	neutral,positive
17665	neutral,neutral	neutral,neutral	positive,neutral
17666	neutral,positive	positive,positive	positive,positive
17667	positive,positive	positive,positive	positive,positive
17668	positive,neutral	negative,negative	positive,positive
17669	neutral,neutral	positive,positive	neutral,positive
17670	neutral,neutral	positive,positive	neutral,positive
17671	positive,positive	neutral,positive	positive,positive
17672	positive,positive	positive,neutral	positive,positive
17673	neutral,neutral	positive,positive	neutral,neutral
17674	neutral,neutral	neutral,neutral	neutral,neutral
17675	neutral,neutral	neutral,neutral	neutral,neutral
17676	positive,positive	positive,positive	positive,positive
17677	negative,neutral	neutral,positive	neutral,positive
17678	positive,positive	positive,positive	positive,positive
17679	positive,neutral	positive,positive	positive,positive
17680	positive,neutral	neutral,neutral	neutral,neutral
17681	positive,positive	positive,negative	positive,positive
17682	positive,positive	neutral,neutral	neutral,neutral
17683	negative,negative	neutral,negative	negative,negative
17684	positive,positive	positive,positive	neutral,neutral
17685	positive,positive	neutral,neutral	positive,positive
17686	positive,positive	positive,positive	positive,positive
17687	positive,positive	positive,positive	neutral,positive
17688	positive,positive	positive,positive	positive,positive
17689	positive,positive	negative,negative	neutral,positive
17690	negative,negative	negative,negative	negative,negative
